lot_name,lot_number,wafer,row,col,pos,reticle,efuse_id,date,pass_fail,bandgap,adc_ref,ro_del,ro_inv,temp
NB1T60,4,14,5,6,0,99,1613794915,2025-06-18,1,273,12,550,5718,841
NB1T60,4,14,5,7,0,100,672173668,2025-06-18,0,277,5,547,5947,794
NB1T60,4,14,5,8,0,101,1076924005,2025-06-18,1,274,8,543,5964,823
NB1T60,4,14,5,9,0,102,1345359462,2025-06-18,1,272,10,546,6035,837
NB1T60,4,14,5,10,0,103,1211141735,2025-06-18,1,276,9,542,5674,838
NB1T60,4,14,5,11,0,104,1345359464,2025-06-18,1,273,10,536,5514,832
NB1T60,4,14,5,12,0,105,1211141737,2025-06-18,1,274,9,536,5769,828
NB1T60,4,14,5,13,0,106,537955946,2025-06-18,0,277,4,542,6007,767
NB1T60,4,14,4,13,0,107,808488555,2025-06-18,1,276,6,541,6241,801
NB1T60,4,14,4,12,0,108,1211141740,2025-06-18,1,274,9,536,5781,822
NB1T60,4,14,4,11,0,109,1613794925,2025-06-18,1,271,12,539,5700,851
NB1T60,4,14,4,10,0,110,1345359470,2025-06-18,1,275,10,542,5788,840
NB1T60,4,14,4,9,0,111,1211141743,2025-06-18,1,274,9,551,6079,792
NB1T60,4,14,4,8,0,112,1211141744,2025-06-18,1,274,9,546,5791,841
NB1T60,4,14,4,7,0,113,1076924017,2025-06-18,1,272,8,547,5710,824
NB1T60,4,14,4,6,0,114,1479577202,2025-06-18,1,276,11,551,5985,854
NB1T60,4,14,4,5,0,115,1613794931,2025-06-18,1,272,12,552,6283,831
NB1T60,4,14,4,4,0,116,808488564,2025-06-18,1,277,6,552,6238,813
NB1T60,4,14,4,3,0,117,1479577205,2025-06-18,1,272,11,553,6218,848
NB1T60,4,14,4,2,0,118,1211141750,2025-06-18,1,277,9,556,6333,814
NB1T60,4,14,4,1,0,119,1076924023,2025-06-18,1,278,8,555,6177,790
NB1T60,4,14,4,0,0,120,2016448120,2025-06-18,1,272,15,550,5880,843
NB1T60,4,14,4,-1,0,121,942706297,2025-06-18,1,278,7,550,6127,811
NB1T60,4,14,4,-2,0,122,1076924026,2025-06-18,1,271,8,549,5829,808
NB1T60,4,14,4,-3,0,123,1345359483,2025-06-18,1,274,10,550,5954,829
NB1T60,4,14,4,-4,0,124,1076924028,2025-06-18,1,274,8,543,5896,817
NB1T60,4,14,4,-5,0,125,808488573,2025-06-18,1,275,6,542,5794,788
NB1T60,4,14,4,-6,0,126,1076924030,2025-06-18,1,271,8,544,5976,800
NB1T60,4,14,4,-7,0,127,1211141759,2025-06-18,1,273,9,542,5876,815
NB1T60,4,14,4,-8,0,128,1076924032,2025-06-18,1,273,8,543,5758,810
NB1T60,4,14,4,-9,0,129,1211141761,2025-06-18,1,271,9,545,5848,807
NB1T60,4,14,3,-8,0,130,674270850,2025-06-18,1,275,5,543,6020,805
NB1T60,4,14,3,-7,0,131,1345359491,2025-06-18,1,274,10,543,5897,792
NB1T60,4,14,3,-6,0,132,1479577220,2025-06-18,1,270,11,541,5496,799
NB1T60,4,14,3,-5,0,133,1211141765,2025-06-18,1,268,9,546,5808,814
NB1T60,4,14,3,-4,0,134,1345359494,2025-06-18,1,270,10,544,5938,813
NB1T60,4,14,3,-3,0,135,942706311,2025-06-18,1,271,7,545,5801,799
NB1T60,4,14,3,-2,0,136,1076924040,2025-06-18,1,274,8,544,5938,803
NB1T60,4,14,3,-1,0,137,1076924041,2025-06-18,1,277,8,547,5935,805
NB1T60,4,14,3,0,0,138,1211141770,2025-06-18,1,271,9,542,5899,810
NB1T60,4,14,3,1,0,139,1613794955,2025-06-18,1,271,12,546,5988,817
NB1T60,4,14,3,2,0,140,1211141772,2025-06-18,1,273,9,552,5893,807
NB1T60,4,14,3,3,0,141,1613794957,2025-06-18,1,271,12,550,6183,841
NB1T60,4,14,3,4,0,142,1748012686,2025-06-18,1,274,13,551,6001,850
NB1T60,4,14,3,5,0,143,942706319,2025-06-18,1,274,7,552,5917,827
NB1T60,4,14,3,6,0,144,1211141776,2025-06-18,1,273,9,547,6011,812
NB1T60,4,14,3,7,0,145,1479577233,2025-06-18,1,272,11,547,5948,829
NB1T60,4,14,3,8,0,146,1211141778,2025-06-18,1,274,9,543,5804,797
NB1T60,4,14,3,9,0,147,1076924051,2025-06-18,1,275,8,543,5872,800
NB1T60,4,14,3,10,0,148,1076924052,2025-06-18,1,275,8,539,5810,810
NB1T60,4,14,3,11,0,149,1076924053,2025-06-18,1,273,8,538,5866,810
NB1T60,4,14,3,12,0,150,942706326,2025-06-18,1,275,7,532,5842,776
NB1T60,4,14,2,11,0,151,808488599,2025-06-18,1,274,6,539,6043,801
NB1T60,4,14,2,10,0,152,1345359512,2025-06-18,1,272,10,540,5959,832
NB1T60,4,14,2,9,0,153,1211141785,2025-06-18,1,270,9,541,5969,835
NB1T60,4,14,2,8,0,154,1345359514,2025-06-18,1,275,10,546,6081,824
NB1T60,4,14,2,7,0,155,1211141787,2025-06-18,1,274,9,546,6034,809
NB1T60,4,14,2,6,0,156,1345359516,2025-06-18,1,276,10,548,5819,845
NB1T60,4,14,2,5,0,157,1479577245,2025-06-18,1,273,11,547,6072,830
NB1T60,4,14,2,4,0,158,1345359518,2025-06-18,1,276,10,548,6248,838
NB1T60,4,14,2,3,0,159,942706335,2025-06-18,1,275,7,549,6129,771
NB1T60,4,14,2,2,0,160,1211141792,2025-06-18,1,275,9,549,5985,797
NB1T60,4,14,2,1,0,161,1076924065,2025-06-18,1,275,8,543,5944,811
NB1T60,4,14,2,0,0,162,1748012706,2025-06-18,1,273,13,542,5833,832
NB1T60,4,14,2,-1,0,163,942706339,2025-06-18,1,277,7,551,6104,789
NB1T60,4,14,2,-2,0,164,1479577252,2025-06-18,1,272,11,544,6038,816
NB1T60,4,14,2,-3,0,165,1211141797,2025-06-18,1,273,9,546,6165,801
NB1T60,4,14,2,-4,0,166,1211141798,2025-06-18,1,272,9,543,5859,805
NB1T60,4,14,2,-5,0,167,1211141799,2025-06-18,1,274,9,541,5676,808
NB1T60,4,14,2,-6,0,168,1479577256,2025-06-18,1,270,11,543,6019,854
NB1T60,4,14,2,-7,0,169,1211141801,2025-06-18,1,272,9,544,6193,807
NB1T60,4,14,1,-4,0,170,1345359530,2025-06-18,1,269,10,545,6027,832
NB1T60,4,14,1,-3,0,171,1345359531,2025-06-18,1,271,10,541,5826,801
NB1T60,4,14,1,-2,0,172,1211141804,2025-06-18,1,272,9,543,5866,823
NB1T60,4,14,1,-1,0,173,1076924077,2025-06-18,1,274,8,543,5956,802
NB1T60,4,14,1,0,0,174,1076924078,2025-06-18,1,274,8,542,6109,825
NB1T60,4,14,1,1,0,175,1211141807,2025-06-18,1,274,9,545,6055,791
NB1T60,4,14,1,2,0,176,1211141808,2025-06-18,1,272,9,546,6266,811
NB1T60,4,14,1,3,0,177,1211141809,2025-06-18,1,272,9,545,6259,803
NB1T60,4,14,1,4,0,178,1345359538,2025-06-18,1,272,10,544,6013,832
NB1T60,4,14,1,5,0,179,1345359539,2025-06-18,1,272,10,542,6010,816
NB1T60,4,14,1,6,0,180,1074826932,2025-06-18,0,274,8,543,6064,824
NB1T60,4,14,1,7,0,181,1211141813,2025-06-18,1,270,9,540,6039,804
NB1T60,4,14,1,8,0,182,36534,2025-06-18,0,-1,-1,-1,-1,-1
NB1T60,4,14,0,4,0,183,942706359,2025-06-18,1,277,7,542,6134,770
NB1T60,4,14,0,3,0,184,1211141816,2025-06-18,1,275,9,544,6041,794
NB1T60,4,14,0,2,0,185,1479577273,2025-06-18,1,270,11,545,6171,818
NB1T60,4,14,0,1,0,186,1074826938,2025-06-18,0,272,8,544,6205,783
NB1T60,4,14,0,0,0,187,1611697851,2025-06-18,0,271,12,543,6123,836
NB1T60,4,20,10,4,0,1,1613796353,2025-06-18,1,273,12,537,5932,850
NB1T60,4,20,10,3,0,2,1345360898,2025-06-18,1,277,10,540,5910,810
NB1T60,4,20,10,2,0,3,1748014083,2025-06-18,1,269,13,539,5866,870
NB1T60,4,20,10,1,0,4,1345360900,2025-06-18,1,272,10,539,5874,829
NB1T60,4,20,10,0,0,5,1211143173,2025-06-18,1,274,9,541,6014,813
NB1T60,4,20,9,-5,0,6,1345360902,2025-06-18,1,273,10,547,6248,810
NB1T60,4,20,9,-4,0,7,1345360903,2025-06-18,1,272,10,542,6197,848
NB1T60,4,20,9,-3,0,8,1076925448,2025-06-18,1,273,8,541,5910,790
NB1T60,4,20,9,-2,0,9,1211143177,2025-06-18,1,275,9,543,5948,797
NB1T60,4,20,9,-1,0,10,808489994,2025-06-18,1,274,6,541,5655,765
NB1T60,4,20,9,0,0,11,1345360907,2025-06-18,1,270,10,538,5707,802
NB1T60,4,20,9,1,0,12,1345360908,2025-06-18,1,274,10,540,5765,835
NB1T60,4,20,9,2,0,13,1076925453,2025-06-18,1,274,8,539,5781,792
NB1T60,4,20,9,3,0,14,1345360910,2025-06-18,1,272,10,538,5666,785
NB1T60,4,20,9,4,0,15,1211143183,2025-06-18,1,270,9,537,5940,772
NB1T60,4,20,9,5,0,16,1345360912,2025-06-18,1,269,10,539,5877,808
NB1T60,4,20,9,6,0,17,1211143185,2025-06-18,1,272,9,538,5956,808
NB1T60,4,20,9,7,0,18,1076925458,2025-06-18,1,272,8,539,6061,805
NB1T60,4,20,9,8,0,19,1345360915,2025-06-18,1,275,10,540,6201,824
NB1T60,4,20,9,9,0,20,1076925460,2025-06-18,1,276,8,540,6194,804
NB1T60,4,20,8,11,0,21,808490005,2025-06-18,1,275,6,538,6323,813
NB1T60,4,20,8,10,0,22,942707734,2025-06-18,1,275,7,541,6113,789
NB1T60,4,20,8,9,0,23,1345360919,2025-06-18,1,270,10,537,5796,796
NB1T60,4,20,8,8,0,24,942707736,2025-06-18,1,276,7,539,5958,786
NB1T60,4,20,8,7,0,25,1076925465,2025-06-18,1,272,8,537,5876,776
NB1T60,4,20,8,6,0,26,1613796378,2025-06-18,1,274,12,542,5905,826
NB1T60,4,20,8,5,0,27,1076925467,2025-06-18,1,273,8,543,5958,817
NB1T60,4,20,8,4,0,28,1477481500,2025-06-18,0,274,11,545,6020,825
NB1T60,4,20,8,3,0,29,942707741,2025-06-18,1,276,7,545,5967,811
NB1T60,4,20,8,2,0,30,1613796382,2025-06-18,1,273,12,546,5942,811
NB1T60,4,20,8,1,0,31,1345360927,2025-06-18,1,270,10,544,6192,807
NB1T60,4,20,8,0,0,32,1076925472,2025-06-18,1,277,8,544,5861,818
NB1T60,4,20,8,-1,0,33,1748014113,2025-06-18,1,271,13,543,5917,855
NB1T60,4,20,8,-2,0,34,1479578658,2025-06-18,1,270,11,543,5939,810
NB1T60,4,20,8,-3,0,35,942707747,2025-06-18,1,276,7,541,5668,787
NB1T60,4,20,8,-4,0,36,1076925476,2025-06-18,1,272,8,540,6033,785
NB1T60,4,20,8,-5,0,37,1211143205,2025-06-18,1,274,9,543,6006,813
NB1T60,4,20,8,-6,0,38,1613796390,2025-06-18,1,269,12,540,5911,834
NB1T60,4,20,8,-7,0,39,1343263783,2025-06-18,0,275,10,547,6218,791
NB1T60,4,20,7,-8,0,40,1076925480,2025-06-18,1,273,8,537,6143,806
NB1T60,4,20,7,-7,0,41,942707753,2025-06-18,1,273,7,541,5879,793
NB1T60,4,20,7,-6,0,42,1882231850,2025-06-18,1,272,14,539,5893,825
NB1T60,4,20,7,-5,0,43,1613796395,2025-06-18,1,271,12,541,5916,807
NB1T60,4,20,7,-4,0,44,1345360940,2025-06-18,1,275,10,544,5902,802
NB1T60,4,20,7,-3,0,45,942707757,2025-06-18,1,276,7,544,5820,801
NB1T60,4,20,7,-2,0,46,1882231854,2025-06-18,1,271,14,547,5974,826
NB1T60,4,20,7,-1,0,47,1479578671,2025-06-18,1,270,11,546,5927,822
NB1T60,4,20,7,0,0,48,1345360944,2025-06-18,1,273,10,545,5977,835
NB1T60,4,20,7,1,0,49,674272305,2025-06-18,1,274,5,544,5886,763
NB1T60,4,20,7,2,0,50,1479578674,2025-06-18,1,270,11,548,5782,824
NB1T60,4,20,7,3,0,51,1076925491,2025-06-18,1,275,8,548,5720,795
NB1T60,4,20,7,4,0,52,1748014132,2025-06-18,1,270,13,544,5648,821
NB1T60,4,20,7,5,0,53,1479578677,2025-06-18,1,271,11,545,5727,809
NB1T60,4,20,7,6,0,54,1613796406,2025-06-18,1,274,12,546,5836,858
NB1T60,4,20,7,7,0,55,1345360951,2025-06-18,1,275,10,549,6129,805
NB1T60,4,20,7,8,0,56,1345360952,2025-06-18,1,275,10,544,5911,822
NB1T60,4,20,7,9,0,57,1211143225,2025-06-18,1,274,9,540,5660,813
NB1T60,4,20,7,10,0,58,1479578682,2025-06-18,1,273,11,538,5875,815
NB1T60,4,20,7,11,0,59,808490043,2025-06-18,1,272,6,538,5883,780
NB1T60,4,20,7,12,0,60,1613796412,2025-06-18,1,271,12,541,6310,833
NB1T60,4,20,6,13,0,61,1211143229,2025-06-18,1,275,9,544,6225,794
NB1T60,4,20,6,12,0,62,1479578686,2025-06-18,1,272,11,541,6143,829
NB1T60,4,20,6,11,0,63,1076925503,2025-06-18,1,278,8,538,5959,794
NB1T60,4,20,6,10,0,64,1211143232,2025-06-18,1,272,9,540,5974,798
NB1T60,4,20,6,9,0,65,1211143233,2025-06-18,1,276,9,546,6089,809
NB1T60,4,20,6,8,0,66,1479578690,2025-06-18,1,272,11,548,5913,814
NB1T60,4,20,6,7,0,67,1076925507,2025-06-18,1,274,8,547,5936,808
NB1T60,4,20,6,6,0,68,1076925508,2025-06-18,1,272,8,551,5946,810
NB1T60,4,20,6,5,0,69,1748014149,2025-06-18,1,271,13,551,5990,865
NB1T60,4,20,6,4,0,70,1345360966,2025-06-18,1,273,10,550,6209,813
NB1T60,4,20,6,3,0,71,1211143239,2025-06-18,1,275,9,554,6045,828
NB1T60,4,20,6,2,0,72,1211143240,2025-06-18,1,274,9,548,5932,804
NB1T60,4,20,6,1,0,73,1345360969,2025-06-18,1,274,10,551,5955,811
NB1T60,4,20,6,0,0,74,1076925514,2025-06-18,1,273,8,549,5999,819
NB1T60,4,20,6,-1,0,75,1882231883,2025-06-18,1,271,14,545,6131,836
NB1T60,4,20,6,-2,0,76,1345360972,2025-06-18,1,273,10,545,6160,816
NB1T60,4,20,6,-3,0,77,1345360973,2025-06-18,1,275,10,546,5692,790
NB1T60,4,20,6,-4,0,78,1345360974,2025-06-18,1,274,10,545,5888,791
NB1T60,4,20,6,-5,0,79,1345360975,2025-06-18,1,272,10,546,5941,819
NB1T60,4,20,6,-6,0,80,1345360976,2025-06-18,1,272,10,542,6044,817
NB1T60,4,20,6,-7,0,81,1345360977,2025-06-18,1,267,10,538,5758,801
NB1T60,4,20,6,-8,0,82,1211143250,2025-06-18,1,276,9,543,6344,823
NB1T60,4,20,6,-9,0,83,942707795,2025-06-18,1,273,7,546,6360,800
NB1T60,4,20,5,-9,0,84,1076925524,2025-06-18,1,274,8,542,6124,796
NB1T60,4,20,5,-8,0,85,1479578709,2025-06-18,1,269,11,541,6086,798
NB1T60,4,20,5,-7,0,86,1211143254,2025-06-18,1,271,9,541,5810,784
NB1T60,4,20,5,-6,0,87,1479578711,2025-06-18,1,273,11,545,5910,815
NB1T60,4,20,5,-5,0,88,1345360984,2025-06-18,1,269,10,540,5744,805
NB1T60,4,20,5,-4,0,89,1613796441,2025-06-18,1,273,12,545,5765,836
NB1T60,4,20,5,-3,0,90,1343263834,2025-06-18,0,273,10,540,5607,800
NB1T60,4,20,5,-2,0,91,942707803,2025-06-18,1,277,7,549,6117,791
NB1T60,4,20,5,-1,0,92,1345360988,2025-06-18,1,276,10,555,6464,814
NB1T60,4,20,5,0,0,93,1479578717,2025-06-18,1,274,11,552,6102,826
NB1T60,4,20,5,1,0,94,1209046110,2025-06-18,0,278,9,552,6299,810
NB1T60,4,20,5,2,0,95,1209046111,2025-06-18,0,272,9,545,6210,806
NB1T60,4,20,5,3,0,96,1613796448,2025-06-18,1,271,12,547,5977,846
NB1T60,4,20,5,4,0,97,1613796449,2025-06-18,1,272,12,553,6060,836
NB1T60,4,20,5,5,0,98,1076925538,2025-06-18,1,277,8,552,6227,809
NB1T60,4,20,5,6,0,99,1479578723,2025-06-18,1,272,11,551,6211,830
NB1T60,4,20,5,7,0,100,1209046116,2025-06-18,0,276,9,548,6216,815
NB1T60,4,20,5,8,0,101,1479578725,2025-06-18,1,270,11,544,5827,841
NB1T60,4,20,5,9,0,102,1345360998,2025-06-18,1,273,10,545,5872,801
NB1T60,4,20,5,10,0,103,1076925543,2025-06-18,1,277,8,545,5918,800
NB1T60,4,20,5,11,0,104,1345361000,2025-06-18,1,272,10,537,5973,824
NB1T60,4,20,5,12,0,105,1345361001,2025-06-18,1,272,10,542,5935,816
NB1T60,4,20,5,13,0,106,942707818,2025-06-18,1,272,7,544,6313,792
NB1T60,4,20,4,13,0,107,942707819,2025-06-18,1,275,7,544,6341,784
NB1T60,4,20,4,12,0,108,1209046124,2025-06-18,0,276,9,543,6085,829
NB1T60,4,20,4,11,0,109,1345361005,2025-06-18,1,275,10,541,5992,827
NB1T60,4,20,4,10,0,110,1479578734,2025-06-18,1,271,11,544,6260,823
NB1T60,4,20,4,9,0,111,1345361007,2025-06-18,1,272,10,549,5975,824
NB1T60,4,20,4,8,0,112,2016449648,2025-06-18,1,274,15,543,5969,834
NB1T60,4,20,4,7,0,113,1211143281,2025-06-18,1,273,9,548,5974,796
NB1T60,4,20,4,6,0,114,1748014194,2025-06-18,1,272,13,554,6364,844
NB1T60,4,20,4,5,0,115,1211143283,2025-06-18,1,275,9,555,6316,814
NB1T60,4,20,4,4,0,116,38004,2025-06-18,0,-1,-1,-1,-1,-1
NB1T60,4,20,4,3,0,117,1345361013,2025-06-18,1,275,10,553,6383,814
NB1T60,4,20,4,2,0,118,1211143286,2025-06-18,1,275,9,556,6486,803
NB1T60,4,20,4,1,0,119,1076925559,2025-06-18,1,276,8,553,6289,824
NB1T60,4,20,4,0,0,120,1613796472,2025-06-18,1,272,12,552,6060,840
NB1T60,4,20,4,-1,0,121,1345361017,2025-06-18,1,274,10,552,6180,817
NB1T60,4,20,4,-2,0,122,1479578746,2025-06-18,1,271,11,551,6110,775
NB1T60,4,20,4,-3,0,123,1211143291,2025-06-18,1,276,9,548,5882,787
NB1T60,4,20,4,-4,0,124,942707836,2025-06-18,1,274,7,544,6038,797
NB1T60,4,20,4,-5,0,125,674272381,2025-06-18,1,276,5,541,5938,768
NB1T60,4,20,4,-6,0,126,1479578750,2025-06-18,1,272,11,540,5852,808
NB1T60,4,20,4,-7,0,127,1211143295,2025-06-18,1,275,9,542,5672,795
NB1T60,4,20,4,-8,0,128,1479578752,2025-06-18,1,273,11,544,6047,827
NB1T60,4,20,4,-9,0,129,808490113,2025-06-18,1,273,6,545,6462,801
NB1T60,4,20,3,-8,0,130,1345361026,2025-06-18,1,272,10,544,6157,806
NB1T60,4,20,3,-7,0,131,1345361027,2025-06-18,1,267,10,546,5979,788
NB1T60,4,20,3,-6,0,132,1076925572,2025-06-18,1,274,8,542,5755,773
NB1T60,4,20,3,-5,0,133,1479578757,2025-06-18,1,271,11,544,5926,807
NB1T60,4,20,3,-4,0,134,1479578758,2025-06-18,1,271,11,543,6226,791
NB1T60,4,20,3,-3,0,135,1076925575,2025-06-18,1,275,8,544,6119,788
NB1T60,4,20,3,-2,0,136,1479578760,2025-06-18,1,273,11,546,5993,827
NB1T60,4,20,3,-1,0,137,942707849,2025-06-18,1,272,7,543,5969,797
NB1T60,4,20,3,0,0,138,1613796490,2025-06-18,1,271,12,548,6309,841
NB1T60,4,20,3,1,0,139,1479578763,2025-06-18,1,275,11,551,6374,806
NB1T60,4,20,3,2,0,140,1345361036,2025-06-18,1,273,10,556,6365,795
NB1T60,4,20,3,3,0,141,1479578765,2025-06-18,1,277,11,555,6540,811
NB1T60,4,20,3,4,0,142,1345361038,2025-06-18,1,274,10,553,6025,810
NB1T60,4,20,3,5,0,143,1748014223,2025-06-18,1,272,13,550,6228,839
NB1T60,4,20,3,6,0,144,1211143312,2025-06-18,1,273,9,549,5852,822
NB1T60,4,20,3,7,0,145,1076925585,2025-06-18,1,274,8,550,5924,814
NB1T60,4,20,3,8,0,146,1479578770,2025-06-18,1,272,11,543,6054,849
NB1T60,4,20,3,9,0,147,1479578771,2025-06-18,1,272,11,546,6352,833
NB1T60,4,20,3,10,0,148,1479578772,2025-06-18,1,271,11,542,5974,809
NB1T60,4,20,3,11,0,149,1613796501,2025-06-18,1,270,12,539,5963,831
NB1T60,4,20,3,12,0,150,1209046166,2025-06-18,0,275,9,542,6016,800
NB1T60,4,20,2,11,0,151,1211143319,2025-06-18,1,270,9,543,6284,823
NB1T60,4,20,2,10,0,152,942707864,2025-06-18,1,274,7,543,6110,784
NB1T60,4,20,2,9,0,153,1345361049,2025-06-18,1,271,10,543,6135,802
NB1T60,4,20,2,8,0,154,537957530,2025-06-18,0,278,4,547,6260,764
NB1T60,4,20,2,7,0,155,1076925595,2025-06-18,1,273,8,548,6296,813
NB1T60,4,20,2,6,0,156,1613796508,2025-06-18,1,272,12,549,6205,851
NB1T60,4,20,2,5,0,157,1209046173,2025-06-18,0,275,9,544,6043,787
NB1T60,4,20,2,4,0,158,1345361054,2025-06-18,1,274,10,546,6162,820
NB1T60,4,20,2,3,0,159,1613796511,2025-06-18,1,274,12,551,6257,812
NB1T60,4,20,2,2,0,160,1882231968,2025-06-18,1,270,14,550,6201,858
NB1T60,4,20,2,1,0,161,1076925601,2025-06-18,1,276,8,547,6209,794
NB1T60,4,20,2,0,0,162,1211143330,2025-06-18,1,276,9,546,6122,794
NB1T60,4,20,2,-1,0,163,1345361059,2025-06-18,1,271,10,549,6291,814
NB1T60,4,20,2,-2,0,164,1345361060,2025-06-18,1,275,10,549,6432,802
NB1T60,4,20,2,-3,0,165,1076925605,2025-06-18,1,277,8,548,6190,784
NB1T60,4,20,2,-4,0,166,1211143334,2025-06-18,1,271,9,545,5913,797
NB1T60,4,20,2,-5,0,167,1211143335,2025-06-18,1,268,9,541,6029,783
NB1T60,4,20,2,-6,0,168,1345361064,2025-06-18,1,269,10,544,6027,787
NB1T60,4,20,2,-7,0,169,1345361065,2025-06-18,1,267,10,547,6084,813
NB1T60,4,20,1,-4,0,170,942707882,2025-06-18,1,272,7,545,6043,801
NB1T60,4,20,1,-3,0,171,1748014251,2025-06-18,1,269,13,543,6102,814
NB1T60,4,20,1,-2,0,172,1479578796,2025-06-18,1,273,11,540,6169,791
NB1T60,4,20,1,-1,0,173,1479578797,2025-06-18,1,273,11,544,6092,827
NB1T60,4,20,1,0,0,174,1479578798,2025-06-18,1,272,11,539,6121,815
NB1T60,4,20,1,1,0,175,1479578799,2025-06-18,1,269,11,541,6071,826
NB1T60,4,20,1,2,0,176,808490160,2025-06-18,1,276,6,547,6178,772
NB1T60,4,20,1,3,0,177,1345361073,2025-06-18,1,270,10,546,6222,822
NB1T60,4,20,1,4,0,178,1345361074,2025-06-18,1,272,10,542,5930,805
NB1T60,4,20,1,5,0,179,1613796531,2025-06-18,1,269,12,542,5934,843
NB1T60,4,20,1,6,0,180,1613796532,2025-06-18,1,272,12,544,6121,830
NB1T60,4,20,1,7,0,181,1345361077,2025-06-18,1,275,10,543,6046,810
NB1T60,4,20,1,8,0,182,1345361078,2025-06-18,1,274,10,543,6102,820
NB1T60,4,20,0,4,0,183,1479578807,2025-06-18,1,274,11,545,6301,851
NB1T60,4,20,0,3,0,184,1479578808,2025-06-18,1,273,11,541,6018,763
NB1T60,4,20,0,2,0,185,1345361081,2025-06-18,1,271,10,541,6105,795
NB1T60,4,20,0,1,0,186,1076925626,2025-06-18,1,277,8,537,5884,783
NB1T60,4,20,0,0,0,187,1479578811,2025-06-18,1,274,11,538,6122,809
NB1T60,4,4,10,4,0,1,1748009985,2025-06-18,1,274,13,532,5544,863
NB1T60,4,4,10,3,0,2,1076921346,2025-06-18,1,278,8,531,5541,826
NB1T60,4,4,10,2,0,3,1613792259,2025-06-18,1,274,12,529,5589,863
NB1T60,4,4,10,1,0,4,1211139076,2025-06-18,1,272,9,532,5647,840
NB1T60,4,4,10,0,0,5,1343259653,2025-06-18,0,274,10,534,5635,829
NB1T60,4,4,9,-5,0,6,942703622,2025-06-18,1,273,7,540,5688,806
NB1T60,4,4,9,-4,0,7,1211139079,2025-06-18,1,275,9,536,5798,794
NB1T60,4,4,9,-3,0,8,942703624,2025-06-18,1,273,7,537,5661,776
NB1T60,4,4,9,-2,0,9,1345356809,2025-06-18,1,271,10,538,5555,810
NB1T60,4,4,9,-1,0,10,1748009994,2025-06-18,1,271,13,534,5593,833
NB1T60,4,4,9,0,0,11,1211139083,2025-06-18,1,275,9,534,5536,803
NB1T60,4,4,9,1,0,12,1211139084,2025-06-18,1,273,9,534,5498,825
NB1T60,4,4,9,2,0,13,942703629,2025-06-18,1,271,7,534,5584,816
NB1T60,4,4,9,3,0,14,1076921358,2025-06-18,1,272,8,533,5654,797
NB1T60,4,4,9,4,0,15,1345356815,2025-06-18,1,274,10,531,5432,815
NB1T60,4,4,9,5,0,16,1211139088,2025-06-18,1,271,9,534,5555,821
NB1T60,4,4,9,6,0,17,1076921361,2025-06-18,1,276,8,534,5777,786
NB1T60,4,4,9,7,0,18,1345356818,2025-06-18,1,272,10,537,6001,832
NB1T60,4,4,9,8,0,19,1211139091,2025-06-18,1,272,9,535,6019,809
NB1T60,4,4,9,9,0,20,1211139092,2025-06-18,1,275,9,536,5822,816
NB1T60,4,4,8,11,0,21,1076921365,2025-06-18,1,273,8,535,6079,851
NB1T60,4,4,8,10,0,22,1479574550,2025-06-18,1,271,11,539,6123,817
NB1T60,4,4,8,9,0,23,1345356823,2025-06-18,1,270,10,536,5893,840
NB1T60,4,4,8,8,0,24,1345356824,2025-06-18,1,274,10,534,5607,799
NB1T60,4,4,8,7,0,25,1076921369,2025-06-18,1,274,8,534,5873,792
NB1T60,4,4,8,6,0,26,1613792282,2025-06-18,1,271,12,536,5650,850
NB1T60,4,4,8,5,0,27,1479574555,2025-06-18,1,270,11,541,5704,827
NB1T60,4,4,8,4,0,28,1211139100,2025-06-18,1,275,9,540,5869,803
NB1T60,4,4,8,3,0,29,1479574557,2025-06-18,1,272,11,539,5781,825
NB1T60,4,4,8,2,0,30,1345356830,2025-06-18,1,273,10,540,5726,834
NB1T60,4,4,8,1,0,31,1211139103,2025-06-18,1,272,9,537,5768,823
NB1T60,4,4,8,0,0,32,1211139104,2025-06-18,1,274,9,537,5698,796
NB1T60,4,4,8,-1,0,33,1076921377,2025-06-18,1,274,8,538,5591,789
NB1T60,4,4,8,-2,0,34,1345356834,2025-06-18,1,271,10,537,5603,807
NB1T60,4,4,8,-3,0,35,1211139107,2025-06-18,1,273,9,536,5563,810
NB1T60,4,4,8,-4,0,36,808485924,2025-06-18,1,274,6,534,5623,810
NB1T60,4,4,8,-5,0,37,1076921381,2025-06-18,1,274,8,539,5747,799
NB1T60,4,4,8,-6,0,38,1211139110,2025-06-18,1,273,9,539,5763,824
NB1T60,4,4,8,-7,0,39,1479574567,2025-06-18,1,270,11,540,5821,822
NB1T60,4,4,7,-8,0,40,1748010024,2025-06-18,1,269,13,541,5909,857
NB1T60,4,4,7,-7,0,41,1479574569,2025-06-18,1,272,11,540,5818,809
NB1T60,4,4,7,-6,0,42,1479574570,2025-06-18,1,272,11,539,5624,828
NB1T60,4,4,7,-5,0,43,1345356843,2025-06-18,1,273,10,537,5729,808
NB1T60,4,4,7,-4,0,44,1211139116,2025-06-18,1,274,9,539,5594,791
NB1T60,4,4,7,-3,0,45,942703661,2025-06-18,1,276,7,542,5661,808
NB1T60,4,4,7,-2,0,46,1211139118,2025-06-18,1,272,9,547,5879,816
